File_ID,File_Path_Origin,File_Size,File_Date,File_Path_Destination,File_Destination_Size
301,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13641-INFO-EMP-LINKEDIN-FR-1609505290.html,281.4 KB,2023-04-07 14:29:46.705544,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13641-INFO-EMP-LINKEDIN-FR-1609505290.html,281.4 KB
302,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13574-INFO-EMP-LINKEDIN-FR-1634138009.html,412.7 KB,2023-04-07 14:29:46.706304,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13574-INFO-EMP-LINKEDIN-FR-1634138009.html,412.7 KB
303,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13608-INFO-EMP-LINKEDIN-FR-1618663471.html,301.6 KB,2023-04-07 14:29:46.707069,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13608-INFO-EMP-LINKEDIN-FR-1618663471.html,301.6 KB
304,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13760-AVIS-SOC-GLASSDOOR-E1194086_P1.html,288.7 KB,2023-04-07 14:29:46.707843,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13760-AVIS-SOC-GLASSDOOR-E1194086_P1.html,288.7 KB
305,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13572-AVIS-SOC-GLASSDOOR-E2098670_P2.html,578.5 KB,2023-04-07 14:29:46.708602,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13572-AVIS-SOC-GLASSDOOR-E2098670_P2.html,578.5 KB
306,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13622-INFO-EMP-LINKEDIN-FR-1580548729.html,385.7 KB,2023-04-07 14:29:46.709403,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13622-INFO-EMP-LINKEDIN-FR-1580548729.html,385.7 KB
307,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13760-INFO-EMP-LINKEDIN-FR-1645146997.html,350.7 KB,2023-04-07 14:29:46.710181,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13760-INFO-EMP-LINKEDIN-FR-1645146997.html,350.7 KB
308,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13621-INFO-SOC-GLASSDOOR-E1178969_P1.html,195.7 KB,2023-04-07 14:29:46.710940,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13621-INFO-SOC-GLASSDOOR-E1178969_P1.html,195.7 KB
309,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13621-INFO-EMP-LINKEDIN-FR-1598812999.html,354.3 KB,2023-04-07 14:29:46.711659,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13621-INFO-EMP-LINKEDIN-FR-1598812999.html,354.3 KB
310,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13556-INFO-EMP-LINKEDIN-FR-1637899355.html,141.3 KB,2023-04-07 14:29:46.712425,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13556-INFO-EMP-LINKEDIN-FR-1637899355.html,141.3 KB
311,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13724-AVIS-SOC-GLASSDOOR-E1126011_P1.html,335.8 KB,2023-04-07 14:29:46.713205,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13724-AVIS-SOC-GLASSDOOR-E1126011_P1.html,335.8 KB
312,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13761-INFO-SOC-GLASSDOOR-E1366034_P1.html,211.0 KB,2023-04-07 14:29:46.714154,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13761-INFO-SOC-GLASSDOOR-E1366034_P1.html,211.0 KB
313,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13576-AVIS-SOC-GLASSDOOR-E18712_P2.html,652.1 KB,2023-04-07 14:29:46.714935,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13576-AVIS-SOC-GLASSDOOR-E18712_P2.html,652.1 KB
314,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13758-AVIS-SOC-GLASSDOOR-E5694_P2.html,657.9 KB,2023-04-07 14:29:46.715732,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13758-AVIS-SOC-GLASSDOOR-E5694_P2.html,657.9 KB
315,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13749-INFO-EMP-LINKEDIN-FR-1616553459.html,125.2 KB,2023-04-07 14:29:46.716505,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13749-INFO-EMP-LINKEDIN-FR-1616553459.html,125.2 KB
316,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13586-AVIS-SOC-GLASSDOOR-E649071_P1.html,529.0 KB,2023-04-07 14:29:46.717338,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13586-AVIS-SOC-GLASSDOOR-E649071_P1.html,529.0 KB
317,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13627-INFO-SOC-GLASSDOOR-E253618_P1.html,217.1 KB,2023-04-07 14:29:46.718110,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13627-INFO-SOC-GLASSDOOR-E253618_P1.html,217.1 KB
318,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13741-INFO-EMP-LINKEDIN-FR-1464692595.html,432.2 KB,2023-04-07 14:29:46.718884,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13741-INFO-EMP-LINKEDIN-FR-1464692595.html,432.2 KB
319,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13711-AVIS-SOC-GLASSDOOR-E3043501_P1.html,486.9 KB,2023-04-07 14:29:46.719648,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13711-AVIS-SOC-GLASSDOOR-E3043501_P1.html,486.9 KB
320,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13685-INFO-EMP-LINKEDIN-FR-1638878911.html,132.5 KB,2023-04-07 14:29:46.720391,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13685-INFO-EMP-LINKEDIN-FR-1638878911.html,132.5 KB
321,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13578-INFO-EMP-LINKEDIN-FR-1637893990.html,338.3 KB,2023-04-07 14:29:46.721148,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13578-INFO-EMP-LINKEDIN-FR-1637893990.html,338.3 KB
322,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13548-INFO-EMP-LINKEDIN-FR-1638675310.html,148.0 KB,2023-04-07 14:29:46.721912,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13548-INFO-EMP-LINKEDIN-FR-1638675310.html,148.0 KB
323,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13630-INFO-SOC-GLASSDOOR-E456207_P1.html,215.6 KB,2023-04-07 14:29:46.722651,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13630-INFO-SOC-GLASSDOOR-E456207_P1.html,215.6 KB
324,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13718-AVIS-SOC-GLASSDOOR-E1881876_P1.html,347.1 KB,2023-04-07 14:29:46.723367,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13718-AVIS-SOC-GLASSDOOR-E1881876_P1.html,347.1 KB
325,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13792-AVIS-SOC-GLASSDOOR-E33451_P1.html,359.3 KB,2023-04-07 14:29:46.724135,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13792-AVIS-SOC-GLASSDOOR-E33451_P1.html,359.3 KB
326,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13560-INFO-EMP-LINKEDIN-FR-1624194180.html,345.1 KB,2023-04-07 14:29:46.724855,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13560-INFO-EMP-LINKEDIN-FR-1624194180.html,345.1 KB
327,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13647-AVIS-SOC-GLASSDOOR-E241449_P1.html,462.6 KB,2023-04-07 14:29:46.725615,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13647-AVIS-SOC-GLASSDOOR-E241449_P1.html,462.6 KB
328,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13673-AVIS-SOC-GLASSDOOR-E1464013_P2.html,528.8 KB,2023-04-07 14:29:46.726333,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13673-AVIS-SOC-GLASSDOOR-E1464013_P2.html,528.8 KB
329,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13601-INFO-EMP-LINKEDIN-FR-1628385746.html,244.6 KB,2023-04-07 14:29:46.727093,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13601-INFO-EMP-LINKEDIN-FR-1628385746.html,244.6 KB
330,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13639-AVIS-SOC-GLASSDOOR-E7448_P2.html,708.2 KB,2023-04-07 14:29:46.727842,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13639-AVIS-SOC-GLASSDOOR-E7448_P2.html,708.2 KB
331,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13564-AVIS-SOC-GLASSDOOR-E4245_P1.html,681.0 KB,2023-04-07 14:29:46.728631,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13564-AVIS-SOC-GLASSDOOR-E4245_P1.html,681.0 KB
332,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13772-INFO-SOC-GLASSDOOR-E3974_P1.html,215.6 KB,2023-04-07 14:29:46.729365,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13772-INFO-SOC-GLASSDOOR-E3974_P1.html,215.6 KB
333,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13696-INFO-EMP-LINKEDIN-FR-1569406855.html,143.4 KB,2023-04-07 14:29:46.730289,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13696-INFO-EMP-LINKEDIN-FR-1569406855.html,143.4 KB
334,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13596-INFO-SOC-GLASSDOOR-E111193_P1.html,220.4 KB,2023-04-07 14:29:46.731069,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13596-INFO-SOC-GLASSDOOR-E111193_P1.html,220.4 KB
335,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13562-AVIS-SOC-GLASSDOOR-E1303620_P1.html,290.2 KB,2023-04-07 14:29:46.731885,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13562-AVIS-SOC-GLASSDOOR-E1303620_P1.html,290.2 KB
336,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13773-INFO-EMP-LINKEDIN-FR-1580555680.html,336.9 KB,2023-04-07 14:29:46.732665,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13773-INFO-EMP-LINKEDIN-FR-1580555680.html,336.9 KB
337,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13587-INFO-SOC-GLASSDOOR-E1838_P1.html,243.3 KB,2023-04-07 14:29:46.733442,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13587-INFO-SOC-GLASSDOOR-E1838_P1.html,243.3 KB
338,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13732-INFO-EMP-LINKEDIN-FR-1644730945.html,344.4 KB,2023-04-07 14:29:46.734221,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13732-INFO-EMP-LINKEDIN-FR-1644730945.html,344.4 KB
339,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13777-AVIS-SOC-GLASSDOOR-E116383_P1.html,334.9 KB,2023-04-07 14:29:46.734980,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13777-AVIS-SOC-GLASSDOOR-E116383_P1.html,334.9 KB
340,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13705-INFO-SOC-GLASSDOOR-E2762239_P1.html,195.4 KB,2023-04-07 14:29:46.735737,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13705-INFO-SOC-GLASSDOOR-E2762239_P1.html,195.4 KB
341,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13616-INFO-EMP-LINKEDIN-FR-1607807811.html,315.0 KB,2023-04-07 14:29:46.736455,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13616-INFO-EMP-LINKEDIN-FR-1607807811.html,315.0 KB
342,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13606-INFO-EMP-LINKEDIN-FR-1569839108.html,417.5 KB,2023-04-07 14:29:46.737233,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13606-INFO-EMP-LINKEDIN-FR-1569839108.html,417.5 KB
343,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13564-INFO-EMP-LINKEDIN-FR-1638814150.html,379.8 KB,2023-04-07 14:29:46.737981,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13564-INFO-EMP-LINKEDIN-FR-1638814150.html,379.8 KB
344,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13606-AVIS-SOC-GLASSDOOR-E31197_P1.html,294.5 KB,2023-04-07 14:29:46.738752,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13606-AVIS-SOC-GLASSDOOR-E31197_P1.html,294.5 KB
345,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13728-AVIS-SOC-GLASSDOOR-E200717_P2.html,654.9 KB,2023-04-07 14:29:46.739499,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13728-AVIS-SOC-GLASSDOOR-E200717_P2.html,654.9 KB
346,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13795-AVIS-SOC-GLASSDOOR-E231247_P1.html,344.0 KB,2023-04-07 14:29:46.740210,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13795-AVIS-SOC-GLASSDOOR-E231247_P1.html,344.0 KB
347,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13704-INFO-SOC-GLASSDOOR-E9347_P1.html,224.8 KB,2023-04-07 14:29:46.740959,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13704-INFO-SOC-GLASSDOOR-E9347_P1.html,224.8 KB
348,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13764-INFO-SOC-GLASSDOOR-E1164584_P1.html,193.6 KB,2023-04-07 14:29:46.741688,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13764-INFO-SOC-GLASSDOOR-E1164584_P1.html,193.6 KB
349,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13659-INFO-EMP-LINKEDIN-FR-1622604073.html,142.3 KB,2023-04-07 14:29:46.742408,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13659-INFO-EMP-LINKEDIN-FR-1622604073.html,142.3 KB
350,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13644-INFO-EMP-LINKEDIN-FR-1589529874.html,295.8 KB,2023-04-07 14:29:46.743142,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13644-INFO-EMP-LINKEDIN-FR-1589529874.html,295.8 KB
351,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13661-INFO-SOC-GLASSDOOR-E633820_P1.html,219.9 KB,2023-04-07 14:29:46.743900,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13661-INFO-SOC-GLASSDOOR-E633820_P1.html,219.9 KB
352,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13745-INFO-EMP-LINKEDIN-FR-1602072235.html,395.1 KB,2023-04-07 14:29:46.744632,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13745-INFO-EMP-LINKEDIN-FR-1602072235.html,395.1 KB
353,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13735-INFO-EMP-LINKEDIN-FR-1619981567.html,295.8 KB,2023-04-07 14:29:46.745375,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13735-INFO-EMP-LINKEDIN-FR-1619981567.html,295.8 KB
354,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13778-INFO-SOC-GLASSDOOR-E9028_P1.html,233.2 KB,2023-04-07 14:29:46.746152,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13778-INFO-SOC-GLASSDOOR-E9028_P1.html,233.2 KB
355,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13646-INFO-SOC-GLASSDOOR-E3489_P1.html,242.9 KB,2023-04-07 14:29:46.746979,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13646-INFO-SOC-GLASSDOOR-E3489_P1.html,242.9 KB
356,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13571-AVIS-SOC-GLASSDOOR-E1061225_P1.html,543.3 KB,2023-04-07 14:29:46.747817,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13571-AVIS-SOC-GLASSDOOR-E1061225_P1.html,543.3 KB
357,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13671-INFO-EMP-LINKEDIN-FR-1599275657.html,142.4 KB,2023-04-07 14:29:46.748690,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13671-INFO-EMP-LINKEDIN-FR-1599275657.html,142.4 KB
358,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13619-INFO-EMP-LINKEDIN-FR-1452023237.html,394.6 KB,2023-04-07 14:29:46.749467,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13619-INFO-EMP-LINKEDIN-FR-1452023237.html,394.6 KB
359,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13699-INFO-EMP-LINKEDIN-FR-1613333804.html,377.0 KB,2023-04-07 14:29:46.750271,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13699-INFO-EMP-LINKEDIN-FR-1613333804.html,377.0 KB
360,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13747-INFO-EMP-LINKEDIN-FR-1555920154.html,390.4 KB,2023-04-07 14:29:46.751017,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13747-INFO-EMP-LINKEDIN-FR-1555920154.html,390.4 KB
361,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13796-INFO-SOC-GLASSDOOR-E3054_P1.html,231.4 KB,2023-04-07 14:29:46.751778,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13796-INFO-SOC-GLASSDOOR-E3054_P1.html,231.4 KB
362,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13772-INFO-EMP-LINKEDIN-FR-1602703608.html,312.3 KB,2023-04-07 14:29:46.752493,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13772-INFO-EMP-LINKEDIN-FR-1602703608.html,312.3 KB
363,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13769-INFO-SOC-GLASSDOOR-E658429_P1.html,231.8 KB,2023-04-07 14:29:46.753238,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13769-INFO-SOC-GLASSDOOR-E658429_P1.html,231.8 KB
364,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13552-INFO-SOC-GLASSDOOR-E2131167_P1.html,195.6 KB,2023-04-07 14:29:46.754022,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13552-INFO-SOC-GLASSDOOR-E2131167_P1.html,195.6 KB
365,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13640-AVIS-SOC-GLASSDOOR-E427636_P2.html,660.7 KB,2023-04-07 14:29:46.754804,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13640-AVIS-SOC-GLASSDOOR-E427636_P2.html,660.7 KB
366,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13763-INFO-EMP-LINKEDIN-FR-1638827538.html,359.0 KB,2023-04-07 14:29:46.755527,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13763-INFO-EMP-LINKEDIN-FR-1638827538.html,359.0 KB
367,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13645-INFO-SOC-GLASSDOOR-E14590_P1.html,224.1 KB,2023-04-07 14:29:46.756272,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13645-INFO-SOC-GLASSDOOR-E14590_P1.html,224.1 KB
368,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13588-INFO-EMP-LINKEDIN-FR-1489228239.html,384.3 KB,2023-04-07 14:29:46.757003,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13588-INFO-EMP-LINKEDIN-FR-1489228239.html,384.3 KB
369,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13638-AVIS-SOC-GLASSDOOR-E1481570_P1.html,359.7 KB,2023-04-07 14:29:46.757759,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13638-AVIS-SOC-GLASSDOOR-E1481570_P1.html,359.7 KB
370,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13805-INFO-SOC-GLASSDOOR-E846722_P1.html,475.2 KB,2023-04-07 14:29:46.758503,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13805-INFO-SOC-GLASSDOOR-E846722_P1.html,475.2 KB
371,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13713-AVIS-SOC-GLASSDOOR-E3142186_P1.html,320.6 KB,2023-04-07 14:29:46.759235,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13713-AVIS-SOC-GLASSDOOR-E3142186_P1.html,320.6 KB
372,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13635-INFO-EMP-LINKEDIN-FR-1566376616.html,397.3 KB,2023-04-07 14:29:46.759973,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13635-INFO-EMP-LINKEDIN-FR-1566376616.html,397.3 KB
373,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13598-INFO-SOC-GLASSDOOR-E1363502_P1.html,187.0 KB,2023-04-07 14:29:46.760727,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13598-INFO-SOC-GLASSDOOR-E1363502_P1.html,187.0 KB
374,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13781-INFO-EMP-LINKEDIN-FR-1640425189.html,165.7 KB,2023-04-07 14:29:46.761437,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13781-INFO-EMP-LINKEDIN-FR-1640425189.html,165.7 KB
375,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13717-INFO-SOC-GLASSDOOR-E1187250_P1.html,211.9 KB,2023-04-07 14:29:46.762231,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13717-INFO-SOC-GLASSDOOR-E1187250_P1.html,211.9 KB
376,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13647-INFO-EMP-LINKEDIN-FR-1607874932.html,327.5 KB,2023-04-07 14:29:46.763025,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13647-INFO-EMP-LINKEDIN-FR-1607874932.html,327.5 KB
