Id;Nom_Fichier;Site_Web;Date_Creation;Date_Modification;Date_ingestion;Taille_Fichier
112;13699-INFO-SOC-GLASSDOOR-E3489_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;248713 KO
113;13640-INFO-SOC-GLASSDOOR-E427636_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;220120 KO
114;13801-INFO-SOC-GLASSDOOR-E736804_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;506490 KO
115;13722-INFO-SOC-GLASSDOOR-E1256638_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;219293 KO
116;13700-INFO-SOC-GLASSDOOR-E1127781_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;216162 KO
117;13769-INFO-SOC-GLASSDOOR-E658429_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;237388 KO
118;13716-INFO-SOC-GLASSDOOR-E466295_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;229381 KO
119;13762-INFO-SOC-GLASSDOOR-E253138_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;223776 KO
120;13576-INFO-SOC-GLASSDOOR-E18712_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;224700 KO
121;13679-INFO-SOC-GLASSDOOR-E906809_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;205310 KO
122;13701-INFO-SOC-GLASSDOOR-E1132974_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;212472 KO
123;13764-INFO-SOC-GLASSDOOR-E1164584_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;198288 KO
124;13802-INFO-SOC-GLASSDOOR-E3127620_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;413913 KO
125;13621-INFO-SOC-GLASSDOOR-E1178969_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;200359 KO
126;13717-INFO-SOC-GLASSDOOR-E1187250_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;216942 KO
127;13706-INFO-SOC-GLASSDOOR-E19928_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;218765 KO
128;13746-INFO-SOC-GLASSDOOR-E589990_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;236989 KO
129;13563-INFO-SOC-GLASSDOOR-E13082_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;231417 KO
130;13624-INFO-SOC-GLASSDOOR-E397805_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;226388 KO
131;13796-INFO-SOC-GLASSDOOR-E3054_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;236918 KO
132;13704-INFO-SOC-GLASSDOOR-E9347_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;230202 KO
133;13596-INFO-SOC-GLASSDOOR-E111193_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;225714 KO
134;13755-INFO-SOC-GLASSDOOR-E1762947_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;189621 KO
135;13792-INFO-SOC-GLASSDOOR-E33451_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;219542 KO
136;13660-INFO-SOC-GLASSDOOR-E26056_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;223340 KO
137;13778-INFO-SOC-GLASSDOOR-E9028_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;238833 KO
138;13723-INFO-SOC-GLASSDOOR-E373493_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;207335 KO
139;13552-INFO-SOC-GLASSDOOR-E2131167_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;200301 KO
140;13728-INFO-SOC-GLASSDOOR-E200717_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;222898 KO
